price,parking,area,stories,bathrooms,bedrooms,KPI_Area_per_Furnishing,KPI_AirConditioning_Area_Ratio,KPI_Area_per_SemiFurnished,KPI_Bathrooms_per_Furnishing,KPI_Area_per_Guestroom,KPI_Bedrooms_per_Guestroom
4174941,0,3387,1,1,2,inf,0,inf,inf,inf,inf
3157710,0,2427,1,1,2,inf,0,inf,inf,inf,inf
7429682,1,6109,1,1,3,inf,0,inf,inf,inf,inf
5758884,0,8219,2,0,2,inf,0,inf,,inf,inf
4367375,0,4193,1,1,2,inf,0,inf,inf,inf,inf
4323313,0,6359,1,1,1,inf,0,inf,inf,inf,inf
5583158,0,6219,2,1,2,inf,0,inf,inf,inf,inf
3322839,0,3822,1,1,1,inf,0,inf,inf,inf,inf
5612958,1,6069,0,1,3,inf,0,inf,inf,inf,inf
5775543,0,6000,4,2,3,inf,0,inf,inf,inf,inf
3474128,0,5794,1,1,3,inf,0,inf,inf,inf,inf
2148849,0,2468,1,0,2,inf,0,inf,,inf,inf
5117723,1,7840,2,1,2,inf,0,inf,inf,inf,inf
4649202,1,3557,1,1,2,inf,0,inf,inf,inf,inf
6155633,0,7855,1,1,3,inf,0,inf,inf,inf,inf
3260397,1,4181,1,0,2,inf,0,inf,,inf,inf
4717638,0,5171,2,1,3,inf,0,inf,inf,inf,inf
4442601,0,3372,1,1,3,inf,0,inf,inf,inf,inf
4549190,0,6121,1,0,2,inf,0,inf,,inf,inf
4762934,1,6612,2,2,4,inf,0,inf,inf,inf,inf
4387113,2,4454,1,1,3,inf,0,inf,inf,inf,inf
7125134,0,5247,3,1,2,inf,0,inf,inf,inf,inf
3899933,0,6874,1,1,3,inf,0,inf,inf,inf,inf
4461939,1,3969,2,0,3,inf,0,inf,,inf,inf
4659225,0,5338,1,1,2,inf,0,inf,inf,inf,inf
5238351,0,6823,1,1,3,inf,0,inf,inf,inf,inf
6244071,2,8463,2,1,3,inf,0,inf,inf,inf,inf
6521870,0,5614,1,1,4,inf,0,inf,inf,inf,inf
5134926,0,4772,2,1,3,inf,0,4772.0,1.0,inf,inf
7243412,1,4343,1,2,2,inf,0,inf,inf,4343.0,2.0
5767541,0,5899,0,1,2,5899.0,0,inf,1.0,inf,inf
3937651,0,3113,1,1,3,inf,0,inf,inf,inf,inf
8151140,1,5304,1,2,3,inf,0,inf,inf,inf,inf
8125709,0,4784,2,1,3,inf,0,inf,inf,inf,inf
7435489,1,3551,1,1,3,inf,0,inf,inf,inf,inf
3198879,0,3475,1,1,2,inf,0,inf,inf,inf,inf
5178505,1,3413,2,1,2,inf,0,inf,inf,inf,inf
3364206,0,3726,0,1,1,inf,0,inf,inf,inf,inf
5896230,1,5691,1,1,3,inf,0,inf,inf,inf,inf
5432109,1,9128,1,1,3,inf,0,inf,inf,inf,inf
2245912,2,3227,1,1,2,inf,0,inf,inf,inf,inf
5788114,0,6376,2,1,3,inf,0,inf,inf,inf,inf
5904012,0,6307,2,1,3,inf,0,inf,inf,6307.0,3.0
3899820,0,4499,1,1,2,inf,0,inf,inf,inf,inf
3676770,0,5952,1,1,2,inf,0,inf,inf,inf,inf
6692106,0,8729,1,1,2,inf,0,8729.0,1.0,inf,inf
2596520,1,3391,1,1,2,inf,0,inf,inf,inf,inf
4677655,0,5103,3,1,3,inf,0,inf,inf,inf,inf
5567706,0,3811,1,2,3,inf,0,3811.0,2.0,inf,inf
3162500,0,3669,0,1,1,inf,0,inf,inf,inf,inf
3414568,0,4440,2,1,2,inf,0,inf,inf,inf,inf
5040079,0,3364,1,0,2,inf,0,inf,,inf,inf
4243564,0,4260,1,1,2,inf,0,inf,inf,inf,inf
3796630,0,3196,1,1,2,inf,0,inf,inf,inf,inf
5796318,0,8646,1,0,3,inf,0,inf,,inf,inf
5979301,1,4932,2,2,3,inf,0,4932.0,2.0,inf,inf
5800863,1,5807,1,0,2,inf,0,5807.0,0.0,inf,inf
5954927,0,6421,0,1,2,6421.0,0,inf,1.0,inf,inf
3018451,0,1943,2,1,3,inf,0,inf,inf,inf,inf
5182632,1,9947,1,0,3,inf,0,inf,,inf,inf
3449110,0,3198,1,1,2,inf,0,inf,inf,inf,inf
3882147,0,3756,2,0,3,inf,0,inf,,inf,inf
3711603,1,3581,0,0,2,inf,0,inf,,inf,inf
8127595,1,7777,2,2,2,inf,0,inf,inf,inf,inf
2660000,0,3560,1,2,2,inf,0,inf,inf,inf,inf
2736917,0,3283,1,1,2,inf,0,inf,inf,inf,inf
5650990,0,5674,2,0,3,inf,0,inf,,inf,inf
5499419,1,7846,1,1,3,inf,0,inf,inf,inf,inf
4814770,0,5404,1,1,2,inf,0,inf,inf,inf,inf
6143861,0,6139,3,1,2,inf,0,inf,inf,inf,inf
4662952,0,6522,1,1,3,inf,0,inf,inf,inf,inf
5196177,2,6841,1,1,2,inf,0,6841.0,1.0,6841.0,2.0
3299539,0,5896,0,0,2,inf,0,inf,,inf,inf
5541427,0,3793,2,0,3,inf,0,3793.0,0.0,inf,inf
6010058,0,4217,1,1,3,inf,0,inf,inf,inf,inf
2566938,0,3571,1,0,2,inf,0,inf,,inf,inf
3201704,1,8708,1,1,2,inf,0,8708.0,1.0,inf,inf
5532244,0,7265,0,1,2,inf,0,inf,inf,inf,inf
8791053,1,4689,2,1,3,inf,4689,inf,inf,4689.0,3.0
3149164,0,3373,1,0,3,inf,0,inf,,inf,inf
3673279,0,4412,1,0,2,inf,0,inf,,inf,inf
4914176,0,3519,1,1,2,inf,0,inf,inf,inf,inf
5976578,0,4246,2,1,5,inf,0,inf,inf,inf,inf
5329965,0,4063,1,1,3,inf,0,4063.0,1.0,inf,inf
3090118,1,3573,1,0,3,inf,0,inf,,inf,inf
4286486,0,4065,2,1,2,inf,0,inf,inf,inf,inf
3970651,0,3406,2,1,3,inf,0,inf,inf,inf,inf
5584776,0,5387,2,1,3,inf,0,inf,inf,inf,inf
7632217,1,6255,2,1,4,inf,0,inf,inf,inf,inf
5817685,0,3673,1,0,3,inf,0,inf,,inf,inf
4068252,0,4356,2,0,5,inf,0,inf,,inf,inf
3602939,1,3644,0,0,1,3644.0,0,inf,0.0,inf,inf
4257279,0,3014,1,2,2,inf,0,inf,inf,inf,inf
5235760,1,9161,1,0,2,inf,0,inf,,inf,inf
7486419,0,6466,3,1,2,inf,0,inf,inf,inf,inf
2831488,0,4215,2,0,2,4215.0,0,inf,0.0,inf,inf
6223201,0,6945,2,1,2,inf,0,inf,inf,inf,inf
4104079,0,3619,2,1,4,3619.0,0,inf,1.0,inf,inf
6188625,0,3960,2,1,3,inf,0,inf,inf,inf,inf
3898094,0,4013,1,1,3,inf,0,inf,inf,inf,inf
4442750,0,6790,2,1,2,inf,0,inf,inf,inf,inf
5287555,0,4335,1,0,2,inf,0,inf,,inf,inf
3013808,0,4155,2,2,3,inf,0,inf,inf,4155.0,3.0
5552752,0,5534,1,1,3,inf,0,5534.0,1.0,inf,inf
5142781,0,5769,1,1,3,inf,0,inf,inf,inf,inf
8097538,1,6584,1,1,3,inf,0,inf,inf,inf,inf
3451027,1,3154,1,1,2,inf,0,inf,inf,inf,inf
4006762,0,4886,2,0,3,inf,0,inf,,inf,inf
3901185,0,3617,0,1,2,inf,0,inf,inf,inf,inf
8523764,0,6395,1,1,3,inf,0,inf,inf,inf,inf
6405011,0,6576,3,1,1,inf,0,inf,inf,inf,inf
3840725,0,3126,2,1,3,inf,0,inf,inf,inf,inf
3583918,0,4502,2,0,3,inf,0,inf,,inf,inf
4972383,0,5721,1,1,3,inf,0,inf,inf,inf,inf
3854918,0,3262,2,1,3,inf,0,inf,inf,inf,inf
12313168,1,7010,2,1,3,7010.0,7010,inf,1.0,inf,inf
4815633,0,5075,2,1,2,inf,0,inf,inf,inf,inf
3478543,0,3786,1,1,2,inf,0,inf,inf,inf,inf
5108335,0,6075,1,0,3,inf,6075,inf,,inf,inf
2463892,0,4369,1,1,1,inf,0,inf,inf,inf,inf
3923426,0,2966,2,1,3,inf,0,inf,inf,inf,inf
8267326,1,5084,2,2,3,inf,0,inf,inf,inf,inf
3850000,1,3265,0,1,2,inf,0,inf,inf,inf,inf
4476979,0,6536,2,0,2,inf,0,inf,,inf,inf
3422234,0,4577,1,1,3,inf,0,inf,inf,inf,inf
3899707,0,4306,1,0,2,inf,0,inf,,inf,inf
4085863,0,4201,2,0,3,inf,0,inf,,inf,inf
4698833,0,6082,0,1,2,inf,0,inf,inf,inf,inf
5627692,0,5535,2,1,3,inf,0,inf,inf,inf,inf
3588593,0,3015,1,0,3,inf,0,inf,,inf,inf
7549455,1,8060,1,1,2,inf,8060,inf,inf,inf,inf
3244587,0,4406,1,1,3,inf,0,inf,inf,inf,inf
3716493,0,3613,1,0,3,inf,0,inf,,inf,inf
4527609,0,4858,2,1,2,4858.0,0,inf,1.0,inf,inf
4382528,1,4161,1,1,2,inf,0,4161.0,1.0,inf,inf
3000616,0,4086,1,0,2,inf,0,inf,,inf,inf
5365714,0,8046,1,1,3,inf,0,inf,inf,inf,inf
3282049,0,3546,2,1,3,inf,0,inf,inf,inf,inf
5681326,1,5472,1,1,2,inf,0,inf,inf,inf,inf
5490249,1,5968,1,1,3,inf,0,5968.0,1.0,inf,inf
7220709,0,5932,2,1,3,5932.0,0,inf,1.0,inf,inf
5524181,1,3672,2,1,2,inf,0,3672.0,1.0,inf,inf
5884914,1,6343,1,1,2,inf,0,inf,inf,inf,inf
4183907,1,3921,1,1,2,inf,0,inf,inf,inf,inf
5512413,0,6319,1,1,3,inf,0,6319.0,1.0,inf,inf
3015316,1,3241,1,0,3,inf,0,3241.0,0.0,inf,inf
5234820,1,6505,1,1,3,inf,0,inf,inf,inf,inf
6597420,1,7272,1,1,2,inf,0,inf,inf,inf,inf
8085224,1,4285,1,1,2,inf,0,4285.0,1.0,inf,inf
5275593,1,3720,1,2,3,inf,0,inf,inf,inf,inf
4702364,0,4186,1,0,2,4186.0,0,inf,0.0,inf,inf
3751146,1,5769,1,0,3,inf,0,inf,,inf,inf
3237327,0,5179,0,0,2,inf,0,inf,,inf,inf
3529550,1,4424,1,1,3,inf,0,inf,inf,inf,inf
3503660,0,3566,1,1,3,inf,0,inf,inf,inf,inf
2636763,0,3265,1,0,4,inf,0,inf,,inf,inf
5584370,0,5579,2,1,3,inf,0,inf,inf,inf,inf
5868410,0,3971,1,0,3,inf,0,inf,,inf,inf
3001706,0,3365,1,1,2,inf,0,inf,inf,inf,inf
5373591,0,6349,1,1,3,inf,0,inf,inf,inf,inf
3927834,0,4293,1,1,2,inf,0,inf,inf,inf,inf
4249566,0,3157,2,1,2,inf,0,inf,inf,inf,inf
7599631,0,8582,0,1,2,inf,0,inf,inf,inf,inf
7099887,2,7645,2,1,2,inf,0,inf,inf,inf,inf
4007425,0,4402,1,1,2,inf,0,inf,inf,inf,inf
4781714,1,7576,0,0,2,inf,0,inf,,inf,inf
4415430,0,8173,1,0,1,inf,0,inf,,inf,inf
6661877,0,6050,1,0,4,6050.0,0,inf,0.0,inf,inf
4798720,1,3047,2,1,2,inf,0,3047.0,1.0,inf,inf
2101220,0,2280,1,1,2,2280.0,0,inf,1.0,inf,inf
3137965,0,4312,2,1,3,inf,0,inf,inf,inf,inf
3991241,0,3289,1,1,2,inf,3289,inf,inf,inf,inf
3492563,0,2507,2,1,2,inf,0,inf,inf,inf,inf
7146787,0,10878,2,0,3,inf,0,inf,,inf,inf
5638071,0,7139,1,1,2,inf,0,inf,inf,inf,inf
4041741,0,3937,1,0,3,inf,0,inf,,inf,inf
5291376,0,5204,2,1,4,inf,0,inf,inf,inf,inf
4390981,0,3945,2,1,4,inf,0,3945.0,1.0,inf,inf
4984059,0,6491,2,1,2,inf,0,inf,inf,inf,inf
4165394,0,4945,1,1,2,inf,0,inf,inf,inf,inf
3759561,1,4143,1,1,1,4143.0,0,inf,1.0,inf,inf
4545310,0,4473,1,1,3,inf,0,inf,inf,inf,inf
6366018,1,14119,1,0,2,inf,0,14119.0,0.0,inf,inf
3761604,0,3089,1,1,3,inf,0,inf,inf,inf,inf
4761606,0,4776,1,1,2,inf,0,inf,inf,inf,inf
2772333,0,4347,0,0,2,4347.0,0,inf,0.0,inf,inf
5650337,0,4627,1,2,2,inf,0,inf,inf,inf,inf
3180809,0,3150,2,1,2,inf,0,inf,inf,inf,inf
5738684,2,5473,0,1,2,inf,0,inf,inf,inf,inf
4700334,0,4832,1,1,3,inf,0,inf,inf,inf,inf
3669006,0,6124,1,1,3,inf,0,inf,inf,inf,inf
4629061,1,3839,2,1,3,inf,3839,inf,inf,inf,inf
4513208,1,3812,0,0,2,inf,0,inf,,inf,inf
2133118,0,3229,0,1,1,inf,0,inf,inf,inf,inf
3567687,1,3794,2,1,3,inf,0,inf,inf,inf,inf
5591080,1,5309,1,1,3,inf,0,inf,inf,inf,inf
4547456,1,5596,1,1,2,inf,0,inf,inf,inf,inf
5347304,0,6993,1,1,2,inf,0,inf,inf,inf,inf
4748328,0,4430,1,1,3,inf,0,inf,inf,inf,inf
7411055,2,5456,3,1,3,inf,0,inf,inf,inf,inf
6445813,1,5361,1,1,3,inf,0,inf,inf,inf,inf
3942105,0,5182,3,0,3,inf,0,inf,,inf,inf
5005194,0,7338,0,1,2,inf,0,inf,inf,inf,inf
7019001,1,6340,2,1,4,inf,6340,inf,inf,inf,inf
3950838,0,7072,1,0,2,inf,0,inf,,inf,inf
3656012,0,3338,1,1,2,inf,0,inf,inf,inf,inf
4321627,1,4601,1,1,3,inf,0,inf,inf,inf,inf
2809272,0,4298,1,0,2,inf,0,inf,,inf,inf
4020513,0,4122,2,0,3,inf,0,4122.0,0.0,inf,inf
10006445,0,16041,1,2,4,inf,0,inf,inf,inf,inf
2905928,0,3600,0,1,2,inf,0,inf,inf,inf,inf
3024592,0,3605,1,1,1,inf,0,inf,inf,inf,inf
4408469,1,4541,1,1,2,inf,0,4541.0,1.0,inf,inf
4314056,0,2580,2,1,3,inf,0,inf,inf,inf,inf
3093380,0,3439,1,1,3,inf,0,inf,inf,inf,inf
6647939,0,6112,3,1,3,inf,0,inf,inf,inf,inf
5624456,0,5881,1,1,2,inf,0,5881.0,1.0,inf,inf
4491637,0,4491,2,1,3,inf,0,inf,inf,inf,inf
4182205,0,4216,1,1,3,inf,0,inf,inf,inf,inf
3534916,0,2575,2,1,2,inf,0,2575.0,1.0,inf,inf
3493740,0,2630,1,1,1,inf,0,inf,inf,inf,inf
4503100,0,5192,2,1,2,inf,0,5192.0,1.0,inf,inf
3648744,0,3627,1,0,2,inf,0,inf,,inf,inf
3441308,1,3793,0,0,2,3793.0,0,inf,0.0,inf,inf
4733483,1,4627,2,1,3,inf,0,inf,inf,inf,inf
4229528,0,2261,1,1,3,inf,0,inf,inf,inf,inf
7348169,1,6732,3,1,3,inf,6732,inf,inf,inf,inf
3101266,0,4105,0,0,2,inf,0,inf,,inf,inf
4653655,0,7022,2,1,3,inf,0,inf,inf,inf,inf
6082085,0,6144,1,1,3,inf,0,inf,inf,inf,inf
3381994,0,3661,1,1,1,inf,0,inf,inf,inf,inf
8102999,1,8684,1,1,2,inf,0,inf,inf,inf,inf
2965822,0,4591,1,0,3,inf,0,inf,,inf,inf
3713759,0,5086,2,1,3,inf,0,inf,inf,inf,inf
2422044,0,2959,1,1,3,inf,0,inf,inf,inf,inf
5633323,1,5009,2,1,3,inf,0,inf,inf,inf,inf
5820550,0,4917,2,0,3,inf,4917,inf,,inf,inf
4792544,0,3743,2,1,2,inf,0,inf,inf,inf,inf
3691591,0,3711,0,1,1,inf,0,inf,inf,inf,inf
6349560,0,4160,2,0,3,inf,0,inf,,inf,inf
5402649,0,5608,2,1,2,inf,0,inf,inf,inf,inf
3582258,1,4945,1,0,2,inf,0,inf,,inf,inf
5546750,1,6308,2,0,2,inf,0,inf,,inf,inf
4016879,1,8039,1,1,2,8039.0,8039,inf,1.0,inf,inf
2992372,0,2461,1,0,3,inf,0,inf,,inf,inf
3879823,0,4253,3,0,3,inf,0,inf,,inf,inf
5708958,0,4682,1,0,2,inf,0,inf,,inf,inf
3847180,0,4150,0,1,1,inf,0,inf,inf,inf,inf
5584776,1,4884,1,2,4,inf,0,inf,inf,inf,inf
9722665,1,6158,2,1,3,inf,0,inf,inf,inf,inf
4817208,0,5203,3,0,3,inf,0,inf,,inf,inf
3032998,0,3205,1,0,1,inf,0,inf,,inf,inf
2712066,0,4384,1,1,2,4384.0,0,inf,1.0,inf,inf
4879287,0,8175,1,0,2,inf,0,inf,,inf,inf
2963504,0,4225,1,1,2,inf,0,inf,inf,inf,inf
2877260,0,3533,1,0,1,inf,0,inf,,inf,inf
3623484,0,3700,1,0,2,inf,0,3700.0,0.0,inf,inf
4842840,2,6526,3,1,3,inf,0,inf,inf,inf,inf
5092079,2,5504,2,1,3,inf,0,inf,inf,inf,inf
3280529,0,3185,1,0,2,inf,0,inf,,inf,inf
4726952,0,5888,1,1,3,inf,0,inf,inf,inf,inf
3354417,0,3047,1,0,2,inf,0,3047.0,0.0,inf,inf
5989318,0,4806,2,1,2,inf,0,inf,inf,inf,inf
3608458,1,4571,1,0,2,inf,0,inf,,inf,inf
5056657,0,4707,0,1,2,inf,0,inf,inf,inf,inf
3291308,1,6983,2,0,2,inf,0,inf,,inf,inf
4007479,0,4040,1,0,1,inf,0,4040.0,0.0,inf,inf
5863146,1,6083,1,2,3,6083.0,0,inf,2.0,inf,inf
8352997,2,4577,1,1,2,inf,0,inf,inf,inf,inf
5607187,0,6311,1,1,2,inf,0,inf,inf,inf,inf
6471469,2,5816,3,1,3,inf,0,inf,inf,inf,inf
2913111,0,4384,2,1,3,inf,0,inf,inf,inf,inf
4223326,0,3129,1,1,3,inf,0,inf,inf,inf,inf
6232830,0,3562,2,2,3,inf,0,inf,inf,inf,inf
3417891,0,3307,1,1,3,inf,0,inf,inf,inf,inf
4388643,1,3511,1,0,3,inf,0,inf,,inf,inf
3629477,0,4459,1,1,2,inf,0,inf,inf,inf,inf
5127203,1,9283,1,1,3,inf,0,9283.0,1.0,inf,inf
3042628,1,3634,1,1,3,inf,0,inf,inf,inf,inf
4733321,0,5332,2,1,2,inf,0,inf,inf,inf,inf
2881233,0,2912,2,1,3,inf,0,inf,inf,inf,inf
6438633,1,8547,1,1,3,8547.0,8547,inf,1.0,inf,inf
4558675,1,4150,1,1,2,inf,0,inf,inf,inf,inf
4253379,2,8301,3,0,3,inf,0,inf,,inf,inf
5592904,1,5890,1,2,3,inf,0,inf,inf,inf,inf
6331617,0,4384,2,2,2,inf,0,inf,inf,inf,inf
3473294,0,4150,1,1,2,inf,0,inf,inf,inf,inf
4899999,0,4105,2,0,3,inf,0,4105.0,0.0,inf,inf
5333184,0,5245,2,1,4,inf,0,inf,inf,inf,inf
5622420,0,10491,1,2,4,inf,0,inf,inf,inf,inf
6842855,1,6015,1,1,2,6015.0,6015,inf,1.0,inf,inf
2851534,0,3269,1,1,2,inf,0,inf,inf,inf,inf
4147972,0,3475,2,0,3,inf,0,inf,,inf,inf
5982059,1,8753,1,1,3,inf,0,inf,inf,inf,inf
3588210,0,5233,1,0,2,inf,0,inf,,inf,inf
2388337,0,3131,1,0,2,inf,0,inf,,inf,inf
4721969,0,5215,3,0,2,inf,5215,inf,,inf,inf
4105527,0,3607,1,1,3,inf,0,inf,inf,inf,inf
9235579,0,14251,2,2,4,inf,0,inf,inf,inf,inf
3637792,0,4829,1,0,2,inf,0,inf,,inf,inf
2934836,1,3870,1,0,2,3870.0,0,inf,0.0,inf,inf
4130143,0,5467,2,1,3,inf,0,inf,inf,inf,inf
4308410,0,5627,0,0,2,inf,0,inf,,inf,inf
2494070,0,7682,0,0,2,inf,0,inf,,inf,inf
6020000,1,6806,0,1,2,inf,0,inf,inf,6806.0,2.0
4411772,1,4772,1,0,2,inf,0,inf,,inf,inf
4218909,0,4261,0,1,1,inf,0,inf,inf,inf,inf
3276880,0,5122,0,1,1,5122.0,0,inf,1.0,inf,inf
3420617,0,2879,1,1,2,inf,0,inf,inf,inf,inf
5202111,0,6287,1,0,2,inf,0,inf,,inf,inf
4540734,0,6273,1,1,3,inf,0,inf,inf,inf,inf
2957305,0,3161,1,1,3,inf,0,inf,inf,inf,inf
5196469,0,5328,3,1,2,inf,0,inf,inf,inf,inf
2596548,0,3277,0,0,1,3277.0,0,inf,0.0,inf,inf
6051654,0,5385,3,1,2,5385.0,0,inf,1.0,inf,inf
3791841,1,3927,1,0,3,inf,0,inf,,inf,inf
4437810,0,4129,1,0,3,inf,0,inf,,inf,inf
5716892,1,7746,2,1,3,inf,0,inf,inf,inf,inf
4951890,0,8501,1,1,2,inf,0,inf,inf,inf,inf
4695093,0,4347,1,1,2,inf,0,inf,inf,inf,inf
4642334,1,6369,1,1,3,inf,0,6369.0,1.0,inf,inf
5214447,1,7043,1,1,3,inf,0,inf,inf,inf,inf
5049448,0,7888,1,1,2,inf,0,inf,inf,inf,inf
5390094,1,5964,1,1,3,5964.0,0,inf,1.0,inf,inf
5685752,0,5229,1,1,4,inf,0,inf,inf,inf,inf
5853831,0,4134,2,0,2,inf,0,inf,,inf,inf
4474350,0,3155,2,1,2,inf,0,3155.0,1.0,inf,inf
2718499,0,3018,1,0,2,inf,0,inf,,inf,inf
5298037,1,10112,2,1,2,inf,0,inf,inf,inf,inf
6203699,1,6984,1,1,3,inf,6984,inf,inf,inf,inf
4662596,0,3271,2,1,2,inf,0,inf,inf,inf,inf
3632490,0,3533,1,1,2,inf,0,inf,inf,inf,inf
6252979,0,6600,2,1,2,inf,0,inf,inf,inf,inf
4427034,0,5056,1,1,2,inf,0,5056.0,1.0,inf,inf
4019126,0,4167,2,0,3,inf,0,4167.0,0.0,inf,inf
3517533,0,5402,2,1,2,inf,0,inf,inf,inf,inf
3838170,0,3850,1,0,2,inf,0,inf,,inf,inf
4833776,1,4188,1,1,2,inf,0,inf,inf,inf,inf
4130979,0,3226,2,1,3,inf,0,inf,inf,inf,inf
4253598,0,3883,1,2,3,inf,0,inf,inf,inf,inf
4857400,0,4181,3,1,3,inf,0,inf,inf,inf,inf
4531127,0,4983,1,1,2,inf,0,inf,inf,inf,inf
3398493,1,4993,1,1,3,inf,0,inf,inf,inf,inf
7694184,0,7505,1,1,2,inf,0,inf,inf,inf,inf
4725812,1,5584,1,0,3,inf,0,5584.0,0.0,inf,inf
3041418,1,2750,1,1,2,inf,0,inf,inf,inf,inf
3843769,0,4849,2,0,3,inf,0,inf,,inf,inf
5787596,0,6510,1,0,2,inf,0,inf,,inf,inf
3089240,0,3115,2,0,3,inf,0,inf,,inf,inf
2524167,0,3553,1,0,2,inf,0,inf,,inf,inf
8085657,0,6815,1,0,5,inf,6815,inf,,inf,inf
2908782,0,3509,1,0,3,inf,0,inf,,inf,inf
3298646,0,4156,0,1,2,inf,0,inf,inf,inf,inf
4879689,0,4664,2,1,4,inf,0,inf,inf,inf,inf
6008408,1,6509,1,1,3,inf,0,inf,inf,inf,inf
4575138,0,4230,1,1,2,inf,0,inf,inf,inf,inf
3377046,0,3914,2,2,3,inf,0,inf,inf,inf,inf
3401044,0,3274,1,0,2,inf,0,inf,,inf,inf
4448568,2,6437,1,1,2,inf,0,inf,inf,inf,inf
9590877,1,8100,3,2,4,inf,0,inf,inf,inf,inf
3023553,0,2730,1,1,2,inf,0,inf,inf,inf,inf
2579060,0,3643,1,1,2,inf,0,inf,inf,inf,inf
6991964,1,11160,0,1,3,11160.0,11160,inf,1.0,inf,inf
10129725,0,16154,2,3,4,inf,0,inf,inf,inf,inf
5502151,0,4662,2,0,3,inf,0,inf,,inf,inf
4138648,0,7576,1,0,2,7576.0,0,inf,0.0,inf,inf
4653524,1,9232,0,0,2,inf,0,inf,,inf,inf
3324730,0,4001,0,1,2,inf,0,inf,inf,inf,inf
4696361,2,5910,1,1,3,inf,0,inf,inf,inf,inf
3311390,0,5824,1,0,2,5824.0,0,inf,0.0,inf,inf
4322603,0,4306,1,1,3,4306.0,0,inf,1.0,inf,inf
3302823,0,3156,1,1,2,inf,0,inf,inf,inf,inf
6284845,2,6772,1,1,2,inf,0,inf,inf,6772.0,2.0
3301410,0,2947,1,0,2,inf,0,inf,,inf,inf
4336550,0,4353,1,1,3,inf,0,inf,inf,inf,inf
3093639,0,3220,1,1,2,inf,0,inf,inf,inf,inf
4533869,0,5434,0,1,2,5434.0,0,inf,1.0,inf,inf
5125341,0,6166,1,1,2,inf,0,inf,inf,inf,inf
6640929,0,6492,3,1,3,inf,0,inf,inf,inf,inf
4819429,0,4446,2,0,2,inf,0,inf,,inf,inf
4996729,0,7455,1,1,2,inf,0,inf,inf,inf,inf
2516371,0,3087,1,1,2,inf,0,inf,inf,inf,inf
3731769,0,4797,1,0,2,inf,0,inf,,inf,inf
6343461,0,4869,1,1,3,inf,0,4869.0,1.0,inf,inf
4189319,1,5024,1,0,2,inf,0,inf,,inf,inf
7030542,0,7442,3,1,3,inf,0,7442.0,1.0,inf,inf
5115508,0,5631,2,0,3,inf,0,inf,,inf,inf
4956938,1,7221,1,0,3,inf,0,inf,,inf,inf
4333994,0,4123,1,0,2,inf,0,inf,,inf,inf
4534397,0,6165,1,0,2,inf,0,inf,,inf,inf
5376233,0,4334,1,1,3,inf,0,inf,inf,inf,inf
4782223,0,4754,1,1,3,inf,0,4754.0,1.0,inf,inf
4054770,0,3661,1,0,3,inf,0,inf,,inf,inf
4435498,0,2503,2,0,2,inf,0,inf,,2503.0,2.0
2877819,0,3186,1,0,2,inf,0,inf,,inf,inf
4266764,0,2181,2,1,2,2181.0,0,inf,1.0,inf,inf
4498694,0,6135,1,1,3,inf,0,inf,inf,inf,inf
3093821,0,3288,0,0,1,inf,0,inf,,inf,inf
3257122,0,3735,2,1,4,inf,0,inf,inf,inf,inf
6100373,0,6242,3,1,2,inf,0,inf,inf,inf,inf
4071108,0,4409,1,1,3,4409.0,0,inf,1.0,inf,inf
5754779,0,6520,1,1,3,inf,0,inf,inf,inf,inf
4199999,0,3154,2,2,3,inf,0,inf,inf,inf,inf
3140069,0,4651,2,1,3,inf,0,inf,inf,inf,inf
5485821,0,6598,2,1,3,inf,0,inf,inf,inf,inf
3963094,0,3380,2,1,3,inf,0,inf,inf,inf,inf
4987653,0,3326,1,1,2,inf,0,inf,inf,inf,inf
5504633,0,5693,3,1,3,5693.0,0,inf,1.0,inf,inf
3500000,0,8349,1,1,2,8349.0,0,inf,1.0,inf,inf
4689798,0,6242,1,1,3,inf,0,inf,inf,inf,inf
9742255,2,8438,2,2,2,inf,0,inf,inf,inf,inf
3685894,0,3884,1,0,2,inf,0,inf,,inf,inf
3258862,0,3581,1,0,1,inf,0,inf,,inf,inf
5637079,1,6806,1,1,2,inf,0,inf,inf,inf,inf
3944253,0,4047,1,0,2,inf,0,inf,,inf,inf
2638720,0,3976,0,1,1,3976.0,0,inf,1.0,inf,inf
4422535,0,3518,1,1,2,inf,0,inf,inf,inf,inf
5584998,0,8805,1,1,2,inf,0,inf,inf,inf,inf
3650680,1,4248,1,1,2,inf,0,inf,inf,inf,inf
3243751,0,4016,0,1,2,inf,0,inf,inf,inf,inf
4545788,0,5631,2,1,3,inf,0,5631.0,1.0,inf,inf
8451169,1,4742,1,1,2,inf,0,inf,inf,inf,inf
12503503,1,7422,2,1,3,inf,0,inf,inf,inf,inf
3971361,1,3514,0,1,2,inf,0,inf,inf,inf,inf
5391904,0,4226,1,1,2,inf,0,inf,inf,inf,inf
3920000,2,5715,0,1,2,5715.0,0,inf,1.0,inf,inf
4452219,0,5572,1,0,2,inf,0,inf,,inf,inf
8151991,0,5635,3,1,3,inf,0,inf,inf,inf,inf
4387642,0,4817,2,1,2,inf,0,inf,inf,inf,inf
4183015,0,3409,1,0,2,inf,0,inf,,inf,inf
4485209,1,3985,1,1,3,inf,0,inf,inf,inf,inf
